budget,id,original_language,original_title,popularity,production_companies,release_date,revenue,runtime,status,title,vote_average,vote_count,release_year,release_month,log_budget,log_revenue,is_english,log_vote_count,log_popularity,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Otro,Romance,Science_Fiction,TV_Movie,Thriller,War,Western,productoras_limpias,compania_principal,compania_principal_agrupadas2
0,9819,en,Marvin's Room,6.130231,"Miramax Films, Scott Rudin Productions, Tribeca Productions",1996-12-18,0,98.0,Released,Marvin's Room,6.6,124,1996.0,12.0,0.0,0.0,1,4.8283137373023015,1.964343632218361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miramax, Scott Rudin Productions, Tribeca Productions",Miramax,Miramax
0,13579,en,The Longshots,4.030724,Cube Vision,2008-08-22,0,94.0,Released,The Longshots,6.5,11,2008.0,8.0,0.0,0.0,1,2.4849066497880004,1.6155639101355106,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cube Vision,Cube Vision,0_Otros
23000000,20024,en,The End of the Affair,6.921263,Columbia Pictures Corporation,1999-12-03,10827816,102.0,Released,The End of the Affair,6.6,55,1999.0,12.0,16.951004817371683,16.19762902894551,1,4.02535169073515,2.069550662809364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sony Pictures,Sony Pictures,Sony Pictures
23000000,2453,en,Harley Davidson and the Marlboro Man,12.869436,"Metro-Goldwyn-Mayer (MGM), Krisjair, Laredo",1991-08-23,7434726,98.0,Released,Harley Davidson and the Marlboro Man,6.1,82,1991.0,8.0,16.951004817371683,15.821672418977649,1,4.418840607796598,2.629687570197875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Krisjair, Laredo, Metro-Goldwyn-Mayer (MGM)",Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM)
23000000,6973,en,In the Valley of Elah,15.676123,"Summit Entertainment, Blackfriars Bridge Films, NALA Films, Samuels Media, Warner Independent Pictures (WIP)",2007-08-31,29541790,124.0,Released,In the Valley of Elah,6.6,261,2007.0,8.0,16.951004817371683,17.20131646288431,1,5.568344503761097,2.813977935860862,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Samuels Media, Blackfriars Bridge Films, Warner Bros, NALA Films, Summit Entertainment",Summit Entertainment,Summit Entertainment
0,11156,fr,Coco avant Chanel,8.426589,"France 2 Cinéma, Haut et Court, SCOPE Invest, Ciné@, Canal+, Warner Bros., CinéCinéma, Scope Pictures, Soficapital, France 2 (FR2), Le Tax Shelter du Gouvernement Fédéral de Belgique, Cofinova 5, Films Distribution, Banque Populaire Images 9",2009-04-22,0,110.0,Released,Coco Before Chanel,6.6,246,2009.0,4.0,0.0,0.0,0,5.5093883366279774,2.243534313288132,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Canal+, Ciné@, CinéCinéma, Soficapital, Cofinova 5, France 2 Cinéma, Films Distribution, France 2 (FR2), Warner Bros, Scope Pictures, Haut et Court, Banque Populaire Images 9, Le Tax Shelter du Gouvernement Fédéral de Belgique, SCOPE Invest",France 2 Cinéma,0_Otros
11000000,354110,en,Forsaken,11.071522,"Minds Eye Entertainment, Panacea Entertainment, Moving Pictures Media",2015-09-16,0,90.0,Released,Forsaken,5.8,101,2015.0,9.0,16.213405921671733,0.0,1,4.624972813284271,2.490849124922834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Moving Pictures Media, Minds Eye Entertainment, Panacea Entertainment",Minds Eye Entertainment,0_Otros
23000000,22215,en,Chéri,5.494047,"Pathé Renn Productions, UK Film Council, Aramid Entertainment Fund, Canal+, Bill Kenwright Films, Pathe, Deutsche Filmförderfonds (DFFF), Région Ile-de-France, France 3 Cinema, Centre National de la Cinématographie (CNC), National Lottery through UK Film Council, Filmstiftung Nordrhein-Westfalen, Cine Productions, MMC Studios, Tiggy Films, Banque Populaire Images 9, Cheri Productions, Erste MMC-Production",2009-02-10,9366227,86.0,Released,Cheri,5.9,56,2009.0,2.0,16.951004817371683,16.052621011798966,1,4.04305126783455,1.8708859111044178,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Canal+, Aramid Entertainment Fund, Pathé Renn Productions, Pathe, Deutsche Filmförderfonds (DFFF), Région Ile-de-France, France 3 Cinema, Filmstiftung Nordrhein-Westfalen, Bill Kenwright Films, UK Film Council, National Lottery through UK Film Council, Tiggy Films, MMC Studios, Erste MMC-Production, Banque Populaire Images 9, Cine Productions, Centre National de la Cinématographie (CNC), Cheri Productions",Pathé Renn Productions,0_Otros
23000000,11632,en,Vanity Fair,6.618149,"Alliance Films, Focus Features",2004-09-01,16123851,141.0,Released,Vanity Fair,5.5,73,2004.0,9.0,16.951004817371683,16.59581022431326,1,4.30406509320417,2.030533426804493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Focus Features, Alliance Films",Alliance Films,0_Otros
23000000,30596,cn,十月圍城,7.876883,China Film Group Corporation,2009-12-18,5837674,139.0,Released,Bodyguards and Assassins,6.5,57,2009.0,12.0,16.951004817371683,15.579843159096665,0,4.060443010546419,2.183450481870902,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,China Film Group Corporation,China Film Group Corporation,0_Otros
25000000,3021,en,1408,35.169779,"The Weinstein Company, Di Bonaventura Pictures, Dimension Films",2007-07-12,94679598,104.0,Released,1408,6.5,1343,2007.0,7.0,17.034386422832473,18.366009107282117,1,7.203405521083095,3.5882239359093986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Dimension Films, Di Bonaventura Pictures, The Weinstein Company",The Weinstein Company,The Weinstein Company
22700000,957,en,Spaceballs,39.890798,"Brooksfilms Ltd., Metro-Goldwyn-Mayer (MGM)",1987-06-24,38119483,96.0,Released,Spaceballs,6.7,902,1987.0,6.0,16.937875526504495,17.45623610045719,1,6.805722553416985,3.7109050499601484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Brooksfilms Ltd., Metro-Goldwyn-Mayer (MGM)",Brooksfilms Ltd.,0_Otros
22500000,256917,en,The Water Diviner,22.096286,"Hopscotch Features, Fear of God Films",2014-12-25,15520023,112.0,Released,The Water Diviner,6.8,431,2014.0,12.0,16.929025911619092,16.557641619109905,1,6.068425588244111,3.139671825380604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Hopscotch Features, Fear of God Films",Hopscotch Features,0_Otros
22000000,251,en,Ghost,41.967005,Paramount Pictures,1990-07-12,505000000,127.0,Released,Ghost,6.9,1339,1990.0,7.0,16.906553056777135,20.040068989219833,1,7.200424892944957,3.760432495567209,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,Paramount Pictures,Paramount Pictures,Paramount Pictures
23000000,544,en,There's Something About Mary,57.110486,Twentieth Century Fox Film Corporation,1998-07-15,369884651,119.0,Released,There's Something About Mary,6.5,1590,1998.0,7.0,16.951004817371683,19.728701763646637,1,7.372118028337787,4.062346129500673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20th Century Fox,20th Century Fox,20th Century Fox
22000000,11395,en,The Santa Clause,16.234053,"Walt Disney Pictures, Hollywood Pictures",1994-11-10,189833357,97.0,Released,The Santa Clause,6.3,489,1994.0,11.0,16.906553056777135,19.061657182121934,1,6.194405391104672,2.846887252129082,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Disney, Hollywood Pictures",Disney,Disney
20000000,14635,en,The Rookie,11.263361,"Walt Disney Pictures, Gran Via Productions, 98 MPH Productions",2002-03-25,75597042,127.0,Released,The Rookie,6.5,110,2002.0,3.0,16.811242881518265,18.140927726628185,1,4.709530201312334,2.5066160364938677,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"98 MPH Productions, Gran Via Productions, Disney",Disney,Disney
22000000,13680,en,The Game Plan,20.699212,"Walt Disney Pictures, Mayhem Pictures, Monkey Dance Productions",2007-09-28,147880543,110.0,Released,The Game Plan,6.0,428,2007.0,9.0,16.906553056777135,18.81191537068431,1,6.061456918928017,3.077275946523012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monkey Dance Productions, Mayhem Pictures, Disney",Disney,Disney
24000000,688,en,The Bridges of Madison County,17.606087,"Amblin Entertainment, Malpaso Productions, Warner Bros.",1995-05-28,182016617,135.0,Released,The Bridges of Madison County,7.3,385,1995.0,5.0,16.993564429978885,19.019608548565085,1,5.955837369464831,2.9234887852464313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Amblin Entertainment, Malpaso Productions, Warner Bros",Amblin Entertainment,0_Otros
22000000,11090,en,The Animal,13.786075,"Revolution Studios, Happy Madison Productions",2001-06-01,84772742,84.0,Released,The Animal,4.6,304,2001.0,6.0,16.906553056777135,18.255484622206644,1,5.720311776607412,2.6936858594877955,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Revolution Studios, Happy Madison Productions",Revolution Studios,0_Otros
22000000,783,en,Gandhi,35.227212,"Columbia Pictures, Goldcrest Films International, Indo-British, International Film Investors, National Film Development Corporation of India, Carolina Bank",1982-11-30,77737889,191.0,Released,Gandhi,7.4,716,1982.0,11.0,16.906553056777135,18.16885334126544,1,6.57507584059962,3.5898105491444214,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Indo-British, Goldcrest Films International, Sony Pictures, Carolina Bank, International Film Investors, National Film Development Corporation of India",Sony Pictures,Sony Pictures
22000000,228194,en,The Hundred-Foot Journey,27.898438,"Amblin Entertainment, Harpo Films, Participant Media, Imagenation Abu Dhabi FZ, Reliance Entertainment, Touchstone Pictures, DreamWorks Studios",2014-08-06,88880821,122.0,Released,The Hundred-Foot Journey,7.3,508,2014.0,8.0,16.906553056777135,18.302806951677724,1,6.2324480165505225,3.36378754521481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Amblin Entertainment, Touchstone Pictures, Participant Media, Harpo Films, Reliance Entertainment, Imagenation Abu Dhabi FZ, DreamWorks Pictures",Amblin Entertainment,0_Otros
22000000,1642,en,The Net,23.218144,Columbia Pictures,1995-07-28,110627965,114.0,Released,The Net,5.6,354,1995.0,7.0,16.906553056777135,18.521683472232386,1,5.872117789475416,3.1871021043050827,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Sony Pictures,Sony Pictures,Sony Pictures
22000000,10950,en,I Am Sam,26.071644,New Line Cinema,2001-12-28,92542418,132.0,Released,I Am Sam,7.2,530,2001.0,12.0,16.906553056777135,18.34317768114903,1,6.274762021241939,3.2984868332191457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Line Cinema,New Line Cinema,New Line Cinema
22000000,235260,en,Son of God,9.175762,"Hearst Entertainment Productions, LightWorkers Media",2014-02-28,67800064,138.0,Released,Son of God,5.9,83,2014.0,2.0,16.906553056777135,18.03207371161223,1,4.430816798843313,2.3200086179594743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hearst Entertainment Productions, LightWorkers Media",Hearst Entertainment Productions,0_Otros
22000000,277,en,Underworld,81.829237,"Lakeshore Entertainment, Laurinfilm, Subterranean Productions LLC, Subterranean Productions UK Ltd., Underworld Produktions GmbH",2003-09-19,95708457,121.0,Released,Underworld,6.6,2512,2003.0,9.0,16.906553056777135,18.376817232873147,1,7.829232537543592,4.41678110292945,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Underworld Produktions GmbH, Lakeshore Entertainment, Subterranean Productions LLC, Subterranean Productions UK Ltd., Laurinfilm",Lakeshore Entertainment,Lakeshore Entertainment
22000000,8999,en,Derailed,17.7091,"Miramax Films, Di Bonaventura Pictures, Patalex V Productions Limited",2005-11-11,57479076,108.0,Released,Derailed,6.1,319,2005.0,11.0,16.906553056777135,17.86693156128695,1,5.768320995793772,2.92901003651011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Miramax, Di Bonaventura Pictures, Patalex V Productions Limited",Miramax,Miramax
22000000,11323,en,The Informant!,17.772518,"Section Eight, Groundswell Productions, Warner Bros., Participant Media, Jaffe / Braunstein Enterprise",2009-09-18,35424826,108.0,Released,The Informant!,6.0,301,2009.0,9.0,16.906553056777135,17.382923459972282,1,5.71042701737487,2.932393991840823,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Participant Media, Section Eight, Warner Bros, Jaffe / Braunstein Enterprise, Groundswell Productions",Section Eight,0_Otros
22000000,10445,en,Shadowlands,5.609755,"Shadowlands Productions, Savoy Pictures",1993-12-25,0,131.0,Released,Shadowlands,6.8,61,1993.0,12.0,16.906553056777135,0.0,1,4.127134385045092,1.8885465881237187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Shadowlands Productions, Savoy Pictures",Shadowlands Productions,0_Otros
22000000,11453,en,Deuce Bigalow: European Gigolo,10.259461,"Columbia Pictures Corporation, Out of the Blue... Entertainment, Happy Madison Productions",2005-08-06,22400154,83.0,Released,Deuce Bigalow: European Gigolo,4.7,225,2005.0,8.0,16.906553056777135,16.924578436444186,1,5.420534999272286,2.4212087530045294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sony Pictures, Happy Madison Productions, Out of the Blue... Entertainment",Sony Pictures,Sony Pictures
26000000,146239,en,Delivery Man,30.114383,"DreamWorks SKG, Touchstone Pictures",2013-10-10,51164106,105.0,Released,Delivery Man,6.2,551,2013.0,10.0,17.073607134447293,17.750548809013438,1,6.313548046277095,3.4376701881604217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DreamWorks Pictures, Touchstone Pictures",DreamWorks Pictures,DreamWorks Pictures
0,205588,en,Our Kind of Traitor,10.547959,"StudioCanal, Film4, Anton Capital Entertainment (ACE), The Ink Factory, Potboiler Productions, Amazon Prime Instant Video",2016-05-05,9930095,108.0,Released,Our Kind of Traitor,6.0,160,2016.0,5.0,0.0,16.11108070364834,1,5.081404364984463,2.446508711396049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"The Ink Factory, StudioCanal, Potboiler Productions, Anton Capital Entertainment (ACE), Film4, Amazon Prime Instant Video",StudioCanal,0_Otros
22000000,10878,en,Saving Silverman,12.887673,"Village Roadshow Pictures, NPV Entertainment, Columbia Pictures Corporation",2001-02-09,19351569,90.0,Released,Saving Silverman,5.4,154,2001.0,2.0,16.906553056777135,16.778284111099545,1,5.043425116919247,2.631001612133882,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"NPV Entertainment, Sony Pictures, Village Roadshow Pictures",Village Roadshow Pictures,Village Roadshow Pictures
22000000,82650,en,Diary of a Wimpy Kid: Dog Days,13.410919,Fox 2000 Pictures,2012-08-02,77112176,94.0,Released,Diary of a Wimpy Kid: Dog Days,6.0,223,2012.0,8.0,16.906553056777135,18.160771763805897,1,5.4116460518550396,2.6679861831340235,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20th Century Fox,20th Century Fox,20th Century Fox
0,10279,en,Summer of Sam,3.70789,"40 Acres & A Mule Filmworks, Touchstone Pictures",1999-07-02,0,142.0,Released,Summer of Sam,6.3,112,1999.0,7.0,0.0,0.0,1,4.727387818712341,1.549239824639095,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"40 Acres & A Mule Filmworks, Touchstone Pictures",40 Acres & A Mule Filmworks,0_Otros
22000000,2294,en,Jay and Silent Bob Strike Back,21.865021,"Dimension Films, View Askew Productions, Miramax",2001-08-22,33788161,104.0,Released,Jay and Silent Bob Strike Back,6.4,480,2001.0,8.0,16.906553056777135,17.335621062419666,1,6.175867270105761,3.1296082755438848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dimension Films, Miramax, View Askew Productions",Dimension Films,Dimension Films
30000000,2176,en,The Glass House,9.448517,Original Film,2001-09-14,23619609,106.0,Released,The Glass House,5.4,201,2001.0,9.0,17.216707972959764,16.977587857166185,1,5.308267697401205,2.346460054464495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Original Film,Original Film,0_Otros
22000000,270487,en,"Hail, Caesar!",39.006187,"Universal Pictures, Mike Zoss Productions, Working Title Films",2016-02-05,63647656,106.0,Released,"Hail, Caesar!",5.7,1309,2016.0,2.0,16.906553056777135,17.968873071606733,1,7.177782416195197,3.6890341171529917,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mike Zoss Productions, Working Title Films, Universal Pictures",Universal Pictures,Universal Pictures
22000000,19366,en,Josie and the Pussycats,6.404571,"Universal Pictures, Marc Platt Productions, Metro-Goldwyn-Mayer (MGM), Riverdale Productions",2001-04-06,0,98.0,Released,Josie and the Pussycats,5.3,72,2001.0,4.0,16.906553056777135,0.0,1,4.290459441148391,2.0020975122130387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Marc Platt Productions, Universal Pictures, Riverdale Productions, Metro-Goldwyn-Mayer (MGM)",Universal Pictures,Universal Pictures
22000000,204082,en,Homefront,35.737655,"Millennium Films, Open Road Films",2013-11-27,43058898,100.0,Released,Homefront,6.4,875,2013.0,11.0,16.906553056777135,17.578079480600074,1,6.775366090936392,3.6038022508582856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Open Road Films, Millennium Films",Millennium Films,0_Otros
22000000,24100,en,The Little Vampire,4.365196,New Line Cinema,2000-10-27,13555988,95.0,Released,The Little Vampire,6.1,77,2000.0,10.0,16.906553056777135,16.422339000259946,1,4.356708826689592,1.6799329085001538,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,New Line Cinema,New Line Cinema,New Line Cinema
22000000,1599,en,I Heart Huckabees,14.925633,"Fox Searchlight Pictures, Scott Rudin Productions, Qwerty Films, N1 European Film Produktions GmbH & Co. KG, Kanzeon, Huckabee's",2004-09-10,0,106.0,Released,I Heart Huckabees,6.2,239,2004.0,9.0,16.906553056777135,0.0,1,5.480638923341991,2.7679299494908696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Kanzeon, 20th Century Fox, Huckabee's, Qwerty Films, Scott Rudin Productions, N1 European Film Produktions GmbH & Co. KG",20th Century Fox,20th Century Fox
22000000,5550,en,RoboCop 3,14.725467,Orion Pictures,1993-04-17,10696210,104.0,Released,RoboCop 3,4.2,305,1993.0,4.0,16.906553056777135,16.18540012457009,1,5.723585101952381,2.7552815000787567,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Orion Pictures,Orion Pictures,0_Otros
0,30379,en,Megiddo: The Omega Code 2,0.809588,"Infinity Omnimedia, TBN Films",2001-09-07,0,104.0,Released,Megiddo: The Omega Code 2,3.6,8,2001.0,9.0,0.0,0.0,1,2.1972245773362196,0.593099195057997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"TBN Films, Infinity Omnimedia",Infinity Omnimedia,0_Otros
0,42586,en,Darling Lili,0.816883,"Paramount Pictures, Geoffrey Productions",1970-01-01,0,107.0,Released,Darling Lili,4.9,8,1970.0,1.0,0.0,0.0,1,2.1972245773362196,0.5971223954860841,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"Geoffrey Productions, Paramount Pictures",Paramount Pictures,Paramount Pictures
70000000,17709,en,Dudley Do-Right,8.792054,"Universal Pictures, Joseph M. Singer Entertainment, Davis Entertainment",1999-08-27,0,77.0,Released,Dudley Do-Right,3.8,48,1999.0,8.0,18.064005814299346,0.0,1,3.8918202981106265,2.2815712404606465,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Universal Pictures, Davis Entertainment, Joseph M. Singer Entertainment",Universal Pictures,Universal Pictures
25000000,287948,en,The Transporter Refueled,25.002715,EuropaCorp,2015-09-03,72629670,96.0,Released,The Transporter Refueled,5.2,559,2015.0,9.0,17.034386422832473,18.100884087763472,1,6.327936783729195,3.258200955646695,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,EuropaCorp,EuropaCorp,0_Otros
0,7548,en,The Libertine,7.588597,"First Choice Films, Isle of Man Film",2004-09-16,0,114.0,Released,The Libertine,5.9,128,2004.0,9.0,0.0,0.0,1,4.859812404361672,2.150435393203604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Isle of Man Film, First Choice Films",First Choice Films,0_Otros
21000000,9075,nl,Zwartboek,13.906611,"CoBo Fund, Studio Babelsberg, Motel Films, Motion Investment Group, Egoli Tossell Film AG, Filmförderungsanstalt (FFA), Nederlands Fonds voor de Film, Medienboard Berlin-Brandenburg, uFilm, Le Tax Shelter du Gouvernement Fédéral de Belgique, Fu Works, Hector BV, Media Programme of the European Community, Euroimages Fund of the Council of Europe, VIP 4 Medienfonds, ContentFilm International, Clockwork Pictures",2006-09-01,26193068,145.0,Released,Black Book,7.2,277,2006.0,9.0,16.860033043306743,17.08100539174919,0,5.627621113690637,2.701804805824713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Nederlands Fonds voor de Film, VIP 4 Medienfonds, CoBo Fund, Clockwork Pictures, Motel Films, Egoli Tossell Film AG, Studio Babelsberg, Motion Investment Group, Medienboard Berlin-Brandenburg, Filmförderungsanstalt (FFA), Fu Works, uFilm, Media Programme of the European Community, Hector BV, Le Tax Shelter du Gouvernement Fédéral de Belgique, Euroimages Fund of the Council of Europe, ContentFilm International",CoBo Fund,0_Otros
22000000,11661,fr,Joyeux Noël,13.960945,"Senator Film Produktion, Media Pro Pictures, TF1 Films Production, Nord-Ouest Productions, The Bureau, Artémis Productions, Les Productions de la Guéville",2005-11-09,17709155,116.0,Released,Joyeux Noël,7.2,212,2005.0,11.0,16.906553056777135,16.689592351932266,0,5.3612921657094255,2.7054431390004865,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"The Bureau, Les Productions de la Guéville, TF1 Films Production, Senator Film Produktion, Nord-Ouest Productions, Artémis Productions, Media Pro Pictures",Senator Film Produktion,0_Otros
2000000,109513,en,Hit & Run,16.668854,"Primate Pictures, Kim and Jim Productions, Panay Films, Exclusive Media Group",2012-08-22,14400000,100.0,Released,Hit & Run,5.5,224,2012.0,8.0,14.508658238524095,16.48273883399067,1,5.41610040220442,2.871803428540778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Kim and Jim Productions, Primate Pictures, Exclusive Media Group, Panay Films",Primate Pictures,0_Otros
